 Units: T (K), Cp (kJ/kmole/K), H and H0 (MJ/kmole)

        S  (kJ/kmole/K), -(G-H0)/T (kJ/kmole/K)




 H         T           Cp        H        S         G    -(G-H0)/T
------------------------------------------------------------------
        1400.000    34.477    34.941   239.401  -300.220   214.441
        1500.000    34.805    38.405   241.791  -324.281   216.185
        1600.000    35.098    41.900   244.046  -348.574   217.857
        1700.000    35.361    45.424   246.182  -373.086   219.461
        1800.000    35.595    48.972   248.210  -397.807   221.002
        1900.000    35.803    52.542   250.140  -422.725   222.485
        2000.000    35.988    56.131   251.982  -447.832   223.914
        2100.000    36.152    59.739   253.742  -473.119   225.293
        2200.000    36.298    63.361   255.427  -498.578   226.625
        2300.000    36.427    66.998   257.043  -524.202   227.913
        2400.000    36.542    70.646   258.596  -549.984   229.159
        2500.000    36.645    74.306   260.090  -575.919   230.366
        2600.000    36.737    77.975   261.529  -602.000   231.537
        2700.000    36.820    81.653   262.917  -628.223   232.674
        2800.000    36.895    85.339   264.257  -654.582   233.778
        2900.000    36.964    89.032   265.553  -681.073   234.852
        3000.000    37.028    92.731   266.808  -707.691   235.896
        3100.000    37.087    96.437   268.023  -734.433   236.913
        3200.000    37.144   100.149   269.201  -761.295   237.904
        3300.000    37.198   103.866   270.345  -788.272   238.870
        3400.000    37.250   107.588   271.456  -815.363   239.812
        3500.000    37.302   111.316   272.537  -842.563   240.731
        3600.000    37.352   115.048   273.588  -869.869   241.629
        3700.000    37.402   118.786   274.612  -897.279   242.507
        3800.000    37.451   122.529   275.610  -924.791   243.365
        3900.000    37.501   126.276   276.584  -952.401   244.205
        4000.000    37.549   130.029   277.534  -980.107   245.026
        4100.000    37.597   133.786   278.462 -1007.907   245.830
        4200.000    37.643   137.548   279.368 -1035.798   246.618
        4300.000    37.688   141.315   280.254 -1063.780   247.390
        4400.000    37.729   145.086   281.121 -1091.848   248.147
        4500.000    37.768   148.860   281.970 -1120.003   248.889
        4600.000    37.802   152.639   282.800 -1148.242   249.617
        4700.000    37.831   156.421   283.613 -1176.563   250.332
        4800.000    37.854   160.205   284.410 -1204.964   251.034
        4900.000    37.868   163.991   285.191 -1233.444   251.723
        5000.000    37.872   167.778   285.956 -1262.002   252.400

 H0=     -.003





 NO        T           Cp        H        S         G    -(G-H0)/T
------------------------------------------------------------------
         298.000    29.727    90.292   210.636    27.523   210.636
         400.000    30.103    93.343   219.438     5.568   211.811
         500.000    30.570    96.376   226.203   -16.726   214.036
         600.000    31.174    99.462   231.828   -39.635   216.545
         700.000    31.908   102.615   236.687   -63.066   219.083
         800.000    32.715   105.846   241.000   -86.954   221.558
         900.000    33.489   109.157   244.899  -111.252   223.938
        1000.000    34.076   112.537   248.460  -135.923   226.215
        1100.000    34.483   115.965   251.727  -160.934   228.388
        1200.000    34.850   119.432   254.744  -186.260   230.460
        1300.000    35.179   122.934   257.546  -211.876   232.437
        1400.000    35.474   126.467   260.164  -237.763   234.325
        1500.000    35.737   130.028   262.621  -263.903   236.130
        1600.000    35.971   133.614   264.935  -290.282   237.859
        1700.000    36.179   137.221   267.122  -316.886   239.517
        1800.000    36.364   140.849   269.195  -343.703   241.108
        1900.000    36.527   144.493   271.166  -370.722   242.639
        2000.000    36.670   148.153   273.043  -397.933   244.113
        2100.000    36.797   151.827   274.836  -425.328   245.533
        2200.000    36.909   155.512   276.550  -452.898   246.904
        2300.000    37.008   159.208   278.193  -480.635   248.229
        2400.000    37.095   162.913   279.770  -508.534   249.511
        2500.000    37.173   166.627   281.286  -536.587   250.752
        2600.000    37.242   170.348   282.745  -564.789   251.954
        2700.000    37.305   174.075   284.152  -593.134   253.121
        2800.000    37.362   177.809   285.509  -621.618   254.254
        2900.000    37.415   181.547   286.821  -650.235   255.354
        3000.000    37.464   185.291   288.091  -678.981   256.424
        3100.000    37.511   189.040   289.320  -707.852   257.466
        3200.000    37.556   192.793   290.512  -736.844   258.480
        3300.000    37.599   196.551   291.668  -765.953   259.468
        3400.000    37.643   200.313   292.791  -795.176   260.432
        3500.000    37.685   204.080   293.883  -824.510   261.372
        3600.000    37.728   207.850   294.945  -853.952   262.290
        3700.000    37.771   211.625   295.979  -883.498   263.187
        3800.000    37.814   215.405   296.987  -913.147   264.063
        3900.000    37.857   219.188   297.970  -942.895   264.920
        4000.000    37.900   222.976   298.929  -972.740   265.758
        4100.000    37.942   226.768   299.865 -1002.680   266.578
        4200.000    37.983   230.565   300.780 -1032.712   267.382
        4300.000    38.023   234.365   301.674 -1062.835   268.169
        4400.000    38.059   238.169   302.549 -1093.046   268.941
        4500.000    38.093   241.977   303.405 -1123.344   269.697
        4600.000    38.122   245.787   304.242 -1153.727   270.439
        4700.000    38.145   249.601   305.062 -1184.192   271.167
        4800.000    38.162   253.416   305.866 -1214.738   271.881
        4900.000    38.171   257.233   306.653 -1245.365   272.583
        5000.000    38.170   261.050   307.424 -1276.068   273.272

 H0=    90.292





 N         T           Cp        H        S         G    -(G-H0)/T
------------------------------------------------------------------
         298.000    20.786   472.622   153.177   426.975   153.177
         400.000    20.785   474.742   159.296   411.024   153.996
         500.000    20.786   476.821   163.934   394.854   155.537
         600.000    20.786   478.899   167.724   378.265   157.262
         700.000    20.786   480.978   170.928   361.329   158.991
         800.000    20.786   483.057   173.704   344.094   160.660
         900.000    20.786   485.135   176.152   326.599   162.248
        1000.000    20.786   487.214   178.342   308.872   163.750
        1100.000    20.792   489.293   180.323   290.937   165.168
        1200.000    20.795   491.372   182.133   272.813   166.508
        1300.000    20.795   493.452   183.797   254.516   167.774
        1400.000    20.793   495.531   185.338   236.058   168.975
        1500.000    20.790   497.610   186.772   217.452   170.114
        1600.000    20.786   499.689   188.114   198.706   171.197
        1700.000    20.782   501.767   189.374   179.831   172.230
        1800.000    20.779   503.845   190.562   160.834   173.216
        1900.000    20.777   505.923   191.685   141.721   174.158
        2000.000    20.776   508.001   192.751   122.499   175.062
        2100.000    20.778   510.078   193.765   103.173   175.928
        2200.000    20.783   512.156   194.731    83.748   176.761
        2300.000    20.790   514.235   195.655    64.228   177.563
        2400.000    20.802   516.315   196.540    44.618   178.335
        2500.000    20.818   518.396   197.390    24.921   179.080
        2600.000    20.838   520.478   198.207     5.141   179.800
        2700.000    20.864   522.563   198.994   -14.719   180.497
        2800.000    20.894   524.651   199.753   -34.657   181.171
        2900.000    20.931   526.743   200.487   -54.669   181.825
        3000.000    20.974   528.838   201.197   -74.753   182.459
        3100.000    21.023   530.938   201.886   -94.908   183.074
        3200.000    21.080   533.043   202.554  -115.130   183.673
        3300.000    21.143   535.154   203.204  -135.418   184.255
        3400.000    21.214   537.271   203.836  -155.770   184.821
        3500.000    21.292   539.397   204.452  -176.185   185.373
        3600.000    21.378   541.530   205.053  -196.660   185.912
        3700.000    21.472   543.672   205.640  -217.195   186.437
        3800.000    21.575   545.825   206.214  -237.787   186.950
        3900.000    21.686   547.988   206.776  -258.437   187.451
        4000.000    21.805   550.162   207.326  -279.142   187.941
        4100.000    21.933   552.349   207.866  -299.902   188.420
        4200.000    22.070   554.549   208.396  -320.715   188.890
        4300.000    22.216   556.763   208.917  -341.581   189.350
        4400.000    22.371   558.993   209.430  -362.498   189.800
        4500.000    22.535   561.238   209.934  -383.466   190.242
        4600.000    22.708   563.500   210.431  -404.485   190.675
        4700.000    22.890   565.780   210.922  -425.552   191.101
