%x/D,y/D,u (m/s),v (m/s), D = 2.54 cm
4.5662,3.5802,4.8442,-1.4886
4.6707,3.5802,4.7658,-1.4509
4.7752,3.5802,4.4287,-1.3571
4.8798,3.5802,4.1671,-1.3050
4.9843,3.5802,4.2403,-1.3012
5.0888,3.5802,4.4653,-1.4260
5.1934,3.5802,4.5303,-1.6080
5.2979,3.5802,4.5792,-1.8450
5.4024,3.5802,4.7567,-2.1499
5.5069,3.5802,5.0287,-2.4148
5.6115,3.5802,5.1515,-2.5520
5.7160,3.5802,5.0427,-2.5244
5.8205,3.5802,4.6968,-2.5260
5.9251,3.5802,4.3116,-2.5077
6.0296,3.5802,3.9668,-2.4901
6.1341,3.5802,3.8837,-2.5358
6.2387,3.5802,4.0370,-2.7262
6.3432,3.5802,4.3572,-2.8300
6.4477,3.5802,4.7636,-3.0076
6.5523,3.5802,4.9589,-3.2366
6.6568,3.5802,4.6954,-3.5620
6.7613,3.5802,4.5094,-3.9435
6.8659,3.5802,4.4579,-4.2203
6.9704,3.5802,4.7133,-4.0703
7.0749,3.5802,4.8611,-3.7140
7.1795,3.5802,5.0586,-3.5261
7.2840,3.5802,5.3496,-3.6232
7.3885,3.5802,5.5456,-3.8269
7.4931,3.5802,5.5016,-4.1236
7.5976,3.5802,5.6955,-4.3225
7.7021,3.5802,5.8452,-4.2407
7.8066,3.5802,6.2528,-3.8337
7.9112,3.5802,6.2968,-3.7403
8.0157,3.5802,6.4767,-4.0899
8.1202,3.5802,6.5345,-4.3771
8.2248,3.5802,6.2483,-4.5366
8.3293,3.5802,5.9110,-4.4285
8.4338,3.5802,5.5698,-4.4633
8.5384,3.5802,5.4769,-4.3354
8.6429,3.5802,5.6257,-4.1090
8.7474,3.5802,5.7204,-3.4787
8.8520,3.5802,5.9015,-3.1675
8.9565,3.5802,5.6697,-3.0831
9.0610,3.5802,5.3275,-3.5339
9.1656,3.5802,5.0267,-4.0296
9.2701,3.5802,5.1668,-4.3300
9.3746,3.5802,5.3268,-4.0305
9.4792,3.5802,5.8659,-3.6682
9.5837,3.5802,6.3322,-3.2347
9.6882,3.5802,6.5818,-3.1356
9.7927,3.5802,6.8271,-2.7884
9.8973,3.5802,7.1916,-2.5635
10.0018,3.5802,8.0584,-2.3747
10.1063,3.5802,8.2345,-2.2074
10.2109,3.5802,7.4217,-2.0243
10.3154,3.5802,7.0663,-1.5915
10.4199,3.5802,7.1763,-1.6447
10.5245,3.5802,8.0418,-1.7472
10.6290,3.5802,9.2905,-1.8011
10.7335,3.5802,10.6374,-1.8938
10.8381,3.5802,11.9932,-1.5502
10.9426,3.5802,11.8900,-1.9870
11.0471,3.5802,11.0861,-2.0790
11.1517,3.5802,10.2495,-1.9940
11.2562,3.5802,9.6806,-2.2324
11.3607,3.5802,10.1662,-2.4298
11.4653,3.5802,10.5521,-3.1024
11.5698,3.5802,12.5643,-2.7548
11.6743,3.5802,14.8894,-1.2919
11.7788,3.5802,17.2761,1.0192
11.8834,3.5802,19.8946,2.1252
11.9879,3.5802,21.4891,1.6189
12.0924,3.5802,22.0491,0.8653
12.1970,3.5802,21.1801,1.2039
12.3015,3.5802,22.0238,2.4031
12.4060,3.5802,25.6841,2.2277
12.5106,3.5802,29.7820,1.7736
12.6151,3.5802,30.0725,1.9409
12.7196,3.5802,29.2074,3.3118
12.8242,3.5802,29.3587,5.1604
12.9287,3.5802,30.5079,6.2911
13.0332,3.5802,31.3573,7.0603
13.1378,3.5802,33.2994,5.9323
13.2423,3.5802,38.2374,4.8465
13.3468,3.5802,45.1561,4.4668
13.4514,3.5802,48.1686,5.1611
0.1758,3.4757,90.6799,12.4391
0.2804,3.4757,67.9989,8.5636
0.3849,3.4757,34.3152,3.5752
0.4894,3.4757,10.7094,-0.3920
0.5940,3.4757,4.7043,-0.7119
0.6985,3.4757,4.3940,-0.3790
